movie_id,rating,votes,runtime,release_year,revenue,genre
450,3.672856995985667,84414,168,2001,312.3505286901138,Comedy
451,6.246537639715732,63303,160,2009,216.22085045242176,Comedy
452,9.543306843381886,39980,117,2023,274.32711999046757,Horror
453,2.1492285164360863,10493,90,2023,374.86358846391033,Action
454,3.558455757648981,66064,164,2010,225.6029913208013,Drama
455,5.863727740225216,74734,177,2012,374.73462770495155,Drama
456,3.3295190647859503,32500,172,2010,157.14111258938632,Sci-Fi
457,2.4201365760229354,9381,100,2010,165.34093364242472,Action
458,6.602881306482227,84675,173,2018,218.780576469918,Drama
459,5.342488799493926,37634,131,2011,321.69054251578956,Action
460,4.394072957012806,17149,109,2015,134.0522093385698,Sci-Fi
461,2.7335877462026055,31170,131,2016,473.11357909494365,Horror
462,4.811756384391354,46167,112,2005,475.2820128291016,Action
463,1.0711047778864637,26694,139,2008,434.095295632398,Comedy
464,4.36904687037195,69976,128,2016,499.2509586628914,Horror
465,7.809179884606208,79499,122,2018,167.95218002296377,Horror
466,4.682192708457993,15487,147,2017,104.3256290318191,Drama
467,4.822171821498713,43797,172,2005,446.1354441243028,Comedy
468,1.026804872880241,48425,93,2009,316.79363949359373,Sci-Fi
469,2.4978469636920178,53769,122,2013,264.60352868627524,Sci-Fi
470,5.178236718429011,46651,119,2003,198.40627311271638,Drama
471,4.371803893692636,24603,177,2018,209.04979364901328,Drama
472,9.911021699513382,29483,159,2006,317.71645098121115,Action
473,2.471907323351091,37495,130,2020,157.91834671326419,Drama
474,8.203261298227098,8956,109,2016,284.59373747574244,Horror
475,7.024546848917111,53535,103,2004,248.84651251707737,Sci-Fi
476,5.66476235642993,98202,106,2011,490.2197811735606,Sci-Fi
477,4.495812425261601,3862,136,2008,96.91113886784711,Horror
478,1.743519294419018,19280,138,2005,211.28915443034495,Comedy
479,3.428488935991565,38551,101,2025,147.107149210331,Action
480,1.566658225274288,63814,98,2019,221.67579944357968,Horror
481,8.01511310367772,20328,138,2014,220.78301255858642,Action
482,4.8608775593551545,14802,110,2005,160.86370912856484,Sci-Fi
483,4.77251372800103,9836,136,2024,76.01516073453466,Sci-Fi
484,6.182390470333113,24955,90,2022,381.52942235627864,Sci-Fi
485,6.633169835615302,18341,148,2014,371.89638258760664,Horror
486,4.0561464471379285,98998,129,2011,343.230936207999,Action
487,4.051065180610583,73014,114,2010,329.0767921799123,Action
488,3.2812755134027016,61619,136,2001,279.85874593982254,Action
489,9.180424399202023,31205,105,2015,436.89053821164197,Horror
490,5.975736031258241,56753,149,2017,21.1859968246422,Sci-Fi
491,4.7590630652465125,41819,176,2015,21.943504174120143,Comedy
492,4.325199082419757,34364,135,2022,81.12111985347015,Horror
493,4.933653365849853,70931,109,2006,472.91052121828994,Drama
494,4.2980387202742065,82286,164,2024,438.7412402480029,Drama
495,3.5945535035010403,57423,81,2006,216.60808480970772,Action
496,7.002469187968666,28560,153,2001,237.54860125796208,Sci-Fi
497,5.341376199212812,67647,101,2014,483.4436903121235,Comedy
498,4.908427465648083,5310,126,2011,99.78937468890209,Action
499,4.091139082106885,86063,166,2013,257.54217919135976,Horror
500,9.114208240041389,72700,107,2020,73.37965485400106,Sci-Fi
501,7.102234576403666,3133,98,2015,182.06161756447966,Horror
502,2.7333199356869766,79538,174,2011,247.70510848880113,Action
503,4.210398632237117,4769,177,2015,100.9857826027023,Drama
504,5.259995998380028,75104,129,2014,349.5543073945379,Horror
505,6.753692365898012,1379,101,2002,272.45749646777494,Comedy
506,7.380718196765224,63107,92,2003,68.46944554252099,Horror
507,7.40035773612127,94040,113,2006,448.4453803148862,Horror
508,8.673497929010363,28514,104,2015,17.017191296708447,Action
509,3.171685737647554,98099,117,2003,335.2902394927667,Drama
510,2.1508948211529146,23184,119,2000,218.1790153819891,Horror
511,6.061844083693131,71637,128,2025,304.9528872724716,Horror
512,8.207753320922516,33957,117,2009,405.2540450453695,Sci-Fi
513,9.121724534889902,18266,164,2014,493.92160629271837,Action
514,3.446666359990343,84012,156,2007,390.4968850732977,Comedy
515,1.195981890410479,24993,143,2025,80.29527071007298,Comedy
516,4.896710243349611,90648,107,2014,188.9265869592728,Horror
517,5.806761329364925,74769,119,2006,338.32413955862603,Sci-Fi
518,9.437757056294181,20737,102,2025,204.63294544004893,Comedy
519,8.610466148020443,42351,176,2009,98.8623878932746,Drama
520,6.671949037455842,7901,145,2019,20.151470978694025,Comedy
521,3.0652774791603967,50021,145,2025,25.852107602130257,Drama
522,9.586246687198374,11333,97,2011,49.350670508045916,Drama
523,2.113969641858563,95055,161,2005,170.13580115490754,Action
524,4.160493471578894,97829,93,2006,131.38512903106167,Horror
525,5.266396632615388,29983,166,2012,376.02622667771135,Action
526,3.782273501476787,21618,180,2007,310.2767058010644,Horror
527,8.626008135562872,69163,86,2019,216.53827854009265,Drama
528,3.1224726623770107,29456,146,2011,25.117803260041985,Horror
529,5.699606783698247,63882,166,2020,69.60730794723396,Sci-Fi
530,7.596901486434787,91930,157,2019,69.19701836395967,Comedy
531,1.7725201176381353,69683,106,2022,15.338436018209352,Sci-Fi
532,6.986237107788607,84387,154,2015,315.61957558536767,Horror
533,9.11241614213209,50965,169,2016,424.4617937150838,Horror
534,1.591489403073505,34504,136,2004,436.13703667105165,Drama
535,4.511351039367977,59047,150,2025,295.15610683185446,Action
536,2.122986816327785,44326,152,2006,294.9840427292339,Horror
537,3.8201849925349896,7140,98,2002,309.30227313429714,Comedy
538,3.931291427899177,77572,122,2018,240.60473073948694,Sci-Fi
539,6.1147490561421405,86052,173,2018,94.26072382327247,Drama
540,6.698623875263117,68471,101,2008,286.3817556123534,Drama
541,2.2572996907721103,37371,128,2002,242.43936914971712,Horror
542,1.0075480842824458,14656,126,2019,375.4237288407459,Drama
543,8.998238055590832,11612,124,2016,84.90211110737314,Drama
544,9.938613368685905,20035,136,2012,11.708160432473214,Sci-Fi
545,1.4038563093068097,92662,175,2016,26.217489342382688,Comedy
546,9.006129041282987,91510,169,2001,484.6786605885194,Comedy
547,2.1305465608175744,51518,123,2022,445.70869470159585,Drama
548,3.0994273598853077,30034,136,2005,323.5017782517635,Comedy
549,1.0670769978704917,8944,106,2007,354.1471463527831,Drama
550,2.765773746104387,24340,139,2003,174.2014521920383,Action
551,8.198290345477146,55852,155,2006,433.4751347433765,Sci-Fi
552,7.267739767396733,72338,165,2010,215.14503907867902,Horror
553,9.775887186985935,77611,110,2006,171.55452675464954,Sci-Fi
554,5.452533945928519,56057,144,2004,241.66986268228428,Sci-Fi
555,6.187277559219139,16958,107,2013,179.64796850354966,Action
556,2.399955486666096,75175,112,2020,199.47017647085053,Action
557,7.129900903762394,93998,96,2013,313.53642566486053,Drama
558,6.673495196240343,85805,84,2018,363.40645058057385,Drama
559,2.5975654142031104,538,126,2023,381.8709138300367,Action
560,4.338802481393389,55169,177,2017,269.7066220934629,Sci-Fi
561,1.6640390317763933,81441,166,2014,108.18331443346396,Sci-Fi
562,3.6117203952858836,56300,166,2023,288.69766053674726,Sci-Fi
563,3.523791004505537,22743,82,2014,41.99859790559107,Action
564,6.460432607389543,56783,123,2020,261.2159771991605,Action
565,7.7285089848202055,27248,149,2013,351.8931672919945,Drama
566,1.4988311888353336,61717,145,2024,485.20253167172706,Sci-Fi
567,3.0459214832648307,2516,120,2003,437.9765957891962,Drama
568,6.13923731623307,15891,83,2010,232.29394900330385,Comedy
569,6.946182320487997,66660,155,2018,465.44906134143986,Drama
570,6.144229504164504,16225,80,2018,46.02899580408882,Action
571,5.125119144956252,16915,106,2021,365.6124105577024,Action
572,6.292904554292023,79668,176,2024,17.83844920423351,Sci-Fi
573,2.6302742055469643,56976,155,2013,169.84358580341282,Comedy
574,8.540977347693689,74725,173,2014,118.88993195968104,Comedy
575,7.645489401566018,47680,85,2013,345.2373450555767,Comedy
576,3.749870564921523,51295,81,2009,184.72638836745645,Comedy
577,9.308410061193507,75110,171,2016,272.0550716978386,Comedy
578,7.419084594077284,21412,144,2024,31.238008872616945,Sci-Fi
579,5.340454967439013,78648,129,2001,179.32679363451254,Drama
580,3.6018680868626536,93750,106,2000,254.4273240384167,Sci-Fi
581,3.367579812558998,77667,107,2006,322.61010631605046,Horror
582,3.092558008064957,24042,165,2025,173.0427636028929,Drama
583,2.514713006989897,4535,134,2002,377.4672167067482,Horror
584,8.736003622872273,69909,136,2011,351.8280593480569,Comedy
585,5.374117433266179,54989,133,2024,160.85696185875852,Horror
586,6.515856556730256,19521,158,2022,79.05157778700546,Horror
587,2.174732451802619,25750,119,2020,207.93127167761423,Drama
588,1.4166597561240395,4080,135,2012,314.4562693914052,Action
589,8.643219611279125,51420,147,2007,353.7842589859468,Horror
590,5.651193896955334,20862,125,2004,24.592444742959177,Horror
591,3.971155155497684,3835,92,2016,327.0292416656392,Action
592,6.30908847506577,55834,150,2009,133.67400923515694,Action
593,2.7750337035077632,95807,159,2006,46.908401387026565,Comedy
594,5.0763439670438295,86815,168,2005,279.7287898373392,Comedy
595,3.6819756401397483,60220,151,2002,240.06849187534877,Comedy
596,2.0684995053176585,21239,157,2016,353.4893545658935,Action
597,5.429076399793545,53746,97,2019,32.617942693546,Action
598,2.464214848085203,29298,123,2006,200.28732486868108,Action
599,3.945037912247784,5003,113,2004,168.18136785112037,Comedy
600,7.746683937598235,28004,138,2024,186.91898852480432,Drama
601,4.4654965450370465,79794,119,2005,496.8850632560587,Drama
602,4.4702948170155095,27429,137,2025,343.8827682901153,Horror
603,2.42837974386682,46881,104,2006,82.7613881687866,Drama
604,5.744068944940183,73933,166,2008,387.75076362432895,Sci-Fi
605,7.603734907552906,85869,137,2008,220.16529617953333,Comedy
606,5.3069660806450925,60419,179,2012,153.87207184323725,Horror
607,7.180117910684648,21709,116,2003,341.74561930892963,Sci-Fi
608,7.693892811659244,16824,88,2024,459.22794643661484,Comedy
609,7.8025396740589965,66234,92,2002,441.9653148390141,Horror
610,7.692427042538093,43052,149,2015,84.34526133415754,Drama
611,7.869918953166223,31486,119,2008,203.9585555353232,Action
612,8.866050266323464,47064,128,2018,403.4129481098021,Horror
613,4.618716820339669,47435,93,2015,228.71232115614808,Horror
614,7.587186712173688,68630,169,2017,152.59403479955742,Sci-Fi
615,1.8002828825579094,31088,95,2024,126.57911825954015,Sci-Fi
616,1.4967901401292005,72129,113,2022,142.22961252558275,Horror
617,3.013881658406521,78966,125,2008,443.51308968868193,Comedy
618,2.327378913656929,68820,97,2011,47.82097255699043,Action
619,1.292574806374276,39807,86,2013,454.67831594633253,Horror
620,7.270133216383532,66356,92,2017,239.54795222010262,Comedy
621,3.094961901159762,35644,101,2001,2.4834157455057393,Drama
622,1.1824692475372953,49546,164,2023,479.02120305855976,Action
623,9.929334431391666,73184,105,2002,394.40247908908134,Comedy
624,2.470450033686115,438,100,2010,487.64922615754625,Action
625,9.45816882542685,57626,109,2009,422.0984691418517,Drama
626,9.70049055594031,62898,157,2017,117.95421072988341,Sci-Fi
627,8.603875100765297,52798,152,2018,488.94548299248527,Comedy
628,7.695751697960141,49490,92,2005,57.660883565141354,Comedy
629,8.095866013513938,15907,163,2021,109.45409538689285,Horror
630,4.924388403790635,895,146,2011,293.9984078487173,Horror
631,5.130058922224409,11274,160,2007,456.74843302356044,Action
632,4.391104218185429,78652,99,2020,168.4035410484771,Drama
633,4.643479402722135,15093,105,2005,119.4646669348908,Action
634,6.962205813932013,24369,100,2000,394.32440930413725,Horror
635,7.094092461751496,45286,158,2025,241.2669301449399,Sci-Fi
636,4.793625165712374,44218,97,2003,281.0782618036242,Horror
637,2.5518172098672136,66915,139,2018,261.06366862517757,Sci-Fi
638,8.023024345530676,79272,166,2022,80.47393663869487,Sci-Fi
639,9.98592516447657,80724,104,2025,239.48149238750702,Drama
640,9.991359124734661,7567,143,2025,410.6986735379636,Comedy
641,9.58300781154939,84785,84,2012,350.253166866732,Action
642,9.83751354783369,38589,163,2008,460.28448412939736,Drama
643,9.537274693010028,52903,168,2005,466.8634608275711,Sci-Fi
644,6.348431399280769,52243,102,2017,108.5376104547126,Action
645,3.25985953465278,82805,180,2006,435.8061403923144,Comedy
646,2.562795484555776,27523,87,2017,203.51799664106898,Action
647,1.0426753789268557,15756,143,2002,262.4866155726911,Comedy
648,7.305350976208619,5216,112,2020,124.37085484884645,Drama
649,7.128595530431154,22557,160,2020,239.14704163985627,Drama
650,9.611123292277131,40393,135,2001,82.70862693097716,Sci-Fi
651,2.6406869877412658,67292,140,2019,101.22675198803327,Drama
652,4.236539714168424,75569,151,2010,457.4814496178133,Action
653,4.372829751473421,868,137,2003,213.50460252396607,Drama
654,1.37060341842361,16740,136,2022,61.60729986572835,Sci-Fi
655,8.84469938227409,77677,118,2014,470.1326162075716,Sci-Fi
656,9.901488825834722,41659,175,2017,181.82517654503306,Sci-Fi
657,3.346768909754185,46808,137,2024,41.93125501626678,Sci-Fi
658,9.675783631761881,99634,143,2020,352.3233330969318,Action
659,1.8246177870638423,55520,133,2014,257.8810200593979,Drama
660,1.7257255853453943,45471,128,2003,161.7163119989039,Horror
661,6.613482047744874,80076,147,2001,154.19032881753284,Sci-Fi
662,5.349435295075138,90424,144,2024,260.95323862115345,Sci-Fi
663,9.422932660417072,39853,87,2024,315.8624286562706,Action
664,8.949204863788182,77959,161,2007,79.94189201381626,Sci-Fi
665,1.1558748746102894,8359,117,2025,304.76537309151746,Horror
666,3.523980756930353,42535,161,2019,486.2224264962313,Horror
667,6.469038569848094,66480,164,2023,388.9055378177999,Comedy
668,4.403238543457012,6608,86,2006,342.95183190493617,Drama
669,7.524318083806664,40683,92,2019,47.08740894556408,Action
670,9.004253377484206,69540,90,2024,149.76088427564056,Action
671,6.745414674774586,81357,157,2011,14.488545655571532,Drama
672,7.231057812621678,20817,126,2018,337.6478263711875,Sci-Fi
673,7.178178694281509,6216,123,2011,297.48086171454156,Comedy
674,6.2398588319748916,77653,134,2007,273.3330565456896,Action
675,6.750232205337065,16272,133,2004,116.16935009302749,Sci-Fi
676,8.65906826608034,67103,148,2016,285.29179950123125,Drama
677,6.4668936764034886,33812,147,2024,490.97629399594825,Comedy
678,3.195176049723106,95133,116,2007,174.73357261014038,Horror
679,8.749803543707513,83294,141,2005,184.4582875885663,Drama
680,4.708213476439109,2497,153,2005,132.84084053155965,Drama
681,1.8454721022835845,10238,173,2019,395.8805823303561,Horror
682,7.548288721990313,34165,99,2025,231.218484148445,Sci-Fi
683,3.4766454445190127,88150,179,2012,210.27730923457665,Drama
684,5.893790940137574,33966,132,2003,202.37060275627573,Comedy
685,7.0602850678839655,5883,146,2006,430.3050400023872,Comedy
686,9.6634943492795,51226,177,2001,231.53886884291387,Drama
687,9.00520435651849,64841,119,2003,266.96034760129726,Sci-Fi
688,8.4735033932382,22936,95,2025,25.590335853961005,Action
689,5.928809627205087,19830,101,2011,132.2349788684063,Drama
690,6.4217566231370204,82827,120,2005,353.94963057685,Comedy
691,8.462929861989892,51960,121,2015,332.45063364366285,Sci-Fi
692,3.7080977669078634,70123,141,2019,419.1683924749579,Action
693,1.5987026539948352,31713,80,2018,485.72914728079337,Sci-Fi
694,9.057467388056484,95257,138,2005,415.22904449977483,Action
695,1.3169776792377839,93707,107,2025,226.28592247959128,Sci-Fi
696,6.454151882334242,88689,114,2019,349.7227705759194,Action
697,9.724260374832003,80433,147,2001,13.551311171693982,Horror
698,8.605145504695148,8390,162,2006,75.00594180198868,Action
699,7.558353200700925,29363,160,2017,347.41655617817065,Horror
700,9.6774302556138,92902,124,2014,129.00917289354672,Sci-Fi
701,8.045884388135224,37571,131,2005,76.10048938821052,Horror
702,6.458219015087091,5880,165,2007,492.7721439926013,Sci-Fi
703,2.6097181064509236,17793,100,2008,104.72466530115364,Drama
704,6.184908351599311,93161,147,2008,97.64726832644413,Comedy
705,4.821140671243615,86388,119,2011,309.22043640956656,Sci-Fi
706,1.769566515518783,10705,84,2023,416.57119617043065,Action
707,3.3938520937385688,39906,163,2015,309.42220983797046,Action
708,4.668239082646478,46624,88,2023,79.91323462835253,Horror
709,5.17997557650709,88685,154,2018,409.6802454063296,Horror
710,7.598030756901741,51241,123,2016,78.08106933081838,Horror
711,8.904565620994944,30212,120,2022,450.96439552188343,Action
712,9.040770460343223,93064,93,2018,150.21674070830923,Horror
713,2.683988900381053,20058,116,2010,251.84900929677534,Sci-Fi
714,7.345683448080779,13099,149,2016,332.5927278341257,Horror
715,6.079685213712326,36085,89,2020,386.45852497062054,Horror
716,4.242816908636415,28464,145,2013,427.10682133433977,Action
717,1.7384903848473998,92038,137,2009,248.85485917500964,Sci-Fi
718,3.8754828241430603,32663,121,2020,308.58255410982775,Sci-Fi
719,1.841314498630718,99464,119,2013,120.6221080034953,Comedy
720,2.3200115812377713,36588,168,2002,324.28112228852405,Sci-Fi
721,6.429116541001546,28851,103,2013,399.0491708330525,Horror
722,8.865083354322348,94002,142,2005,192.6638638943078,Horror
723,4.82336974342423,77660,140,2018,216.79072264930826,Drama
724,1.3874669674321187,36682,128,2025,395.539596010799,Comedy
725,4.8327081567039905,47194,120,2023,378.6596246991566,Sci-Fi
726,3.216552969536128,17690,121,2000,472.14905153618116,Comedy
727,4.4137766525411095,82759,111,2018,339.61389281453876,Comedy
728,5.166447338899535,67180,95,2013,457.6440492767243,Horror
729,9.863410571083016,34273,108,2009,205.02251867938813,Sci-Fi
730,2.8715005593486955,80197,146,2022,121.13567626480354,Comedy
731,5.018675522751316,35750,164,2019,192.6013835653289,Drama
732,9.829118516891342,88146,121,2013,461.8675949441752,Comedy
733,9.345551455262818,59823,129,2012,94.41374500027781,Horror
734,7.935311152900927,20748,172,2000,21.032690001311074,Drama
735,3.6835685338722017,43084,90,2023,203.39593100980318,Sci-Fi
736,8.499904097504192,10380,133,2002,229.15171165669497,Comedy
737,2.100692891377291,89636,116,2010,166.72753245150832,Action
738,5.202321612079668,43673,80,2019,412.3951180292658,Comedy
739,4.551147812464444,18784,144,2012,118.24240121082693,Action
740,2.2848770797874023,51942,105,2019,328.68032097368877,Action
741,3.5529663145723203,35182,180,2016,408.5305536011729,Action
742,7.0873854322097225,91268,176,2013,141.05952500054664,Comedy
743,3.458554061525982,48184,163,2022,418.5361612950291,Horror
744,4.033081799548857,245,99,2025,251.6241801382899,Action
745,1.0489150310567568,61226,149,2024,397.97867487242627,Sci-Fi
746,1.0433494024938965,24370,91,2021,151.5366431449226,Horror
747,6.21635556816799,45002,84,2015,2.1526666351899295,Drama
748,6.5756805989257465,1312,84,2015,259.60491214210805,Sci-Fi
749,8.703944887133083,56927,156,2019,486.6204156595367,Horror
750,1.4735382553945837,31516,176,2020,427.89542824746076,Horror
751,6.304430672518126,33631,127,2020,412.2429563669138,Comedy
752,6.545015316112487,74875,125,2017,128.14474277166286,Horror
753,1.4261184972847556,76027,82,2013,387.22567934282625,Sci-Fi
754,2.234958291317996,40728,103,2018,164.41691428855364,Action
755,2.408064976474927,92791,171,2011,164.2878779897545,Horror
756,5.522681979470607,37727,153,2025,172.83686568492288,Sci-Fi
757,4.553956092401658,76819,136,2008,312.1861621828001,Horror
758,5.507350734552973,86908,168,2013,169.30070682048137,Horror
759,5.6191580177989,49381,175,2013,43.55044110610671,Action
760,4.134169872563445,11887,122,2007,32.641716484436934,Horror
761,3.651104766316603,4989,170,2016,212.50159215607061,Action
762,3.79806279913834,15810,150,2023,360.94583752849246,Sci-Fi
763,5.58990280558845,54151,89,2002,334.7279510805057,Action
764,4.62520802240542,29791,164,2011,338.8984406111761,Drama
765,2.1799949371237655,92424,173,2002,366.5280285035183,Comedy
766,2.171625553569705,33446,108,2011,147.75721554111476,Sci-Fi
767,6.855081589125216,88279,98,2014,245.53170017320073,Drama
768,3.1927379268627947,2509,110,2022,430.29936426742654,Drama
769,6.959930638216369,959,121,2009,161.79896078702035,Action
770,7.48274999846787,54167,162,2002,3.5815226035879886,Action
771,1.9920004725699212,1621,147,2010,264.06025447875487,Drama
772,7.556039447541424,9256,92,2022,437.3766635058942,Horror
773,6.310280483460491,76360,129,2016,61.105579115285245,Drama
774,9.76378457233626,61934,85,2021,477.24552931342515,Action
775,7.91884637381211,70607,135,2007,39.77287344418231,Comedy
776,1.6374445908028112,42701,155,2009,357.5816541354547,Action
777,8.29339233543978,83909,177,2020,216.49920122872678,Sci-Fi
778,8.045982219521168,66069,173,2013,372.70542609147566,Action
779,2.129246816849866,44733,97,2021,167.75049257020646,Comedy
780,9.480475568150876,37147,159,2021,389.8926218942641,Comedy
781,9.694988251541949,53269,122,2011,138.80044379222645,Action
782,9.559316140097586,80549,115,2013,129.10550714277312,Comedy
783,3.047359351899303,46042,134,2015,105.54027394815147,Drama
784,6.100699221842089,36280,163,2008,419.2167739205767,Drama
785,6.508768443242157,15647,99,2014,198.6507240685504,Horror
786,4.348906930521819,57288,111,2025,244.95288395638661,Comedy
787,6.283854446729226,61937,157,2017,28.387939135325556,Action
788,7.8936146719650475,47810,133,2007,146.86154710810015,Horror
789,5.807429834035895,33064,150,2005,186.8168770090575,Comedy
790,7.457316159936733,70728,125,2018,65.21539900762981,Horror
791,7.504754762730632,21063,165,2024,162.08363601670618,Drama
792,9.93370746141103,46508,122,2024,392.07926856163044,Drama
793,1.0587945215838417,85757,117,2016,298.47752432100106,Action
794,1.4788318736968122,87432,169,2023,358.5586634521487,Comedy
795,1.84749781412457,6501,147,2015,402.4816446034205,Action
796,5.123959506212552,27184,111,2000,452.91418496244705,Horror
797,8.110564846184186,89035,130,2015,292.31585840700535,Sci-Fi
798,9.134814295545757,56644,173,2024,455.25989113096335,Comedy
799,9.970901482015906,4012,153,2015,408.66845037121743,Comedy
800,4.788948548270897,8384,142,2024,346.8742637314928,Horror
801,3.6979475293199053,54530,174,2000,394.2786773183181,Action
802,3.140159088311509,48823,119,2011,405.03388573386803,Horror
803,9.589155392471433,49907,128,2010,4.832878344321632,Horror
804,5.8914205276375196,81555,118,2013,115.94945736154148,Drama
805,8.49046616999024,96053,136,2014,306.8862114686526,Horror
806,2.979713611277395,11308,108,2020,495.9809792326374,Sci-Fi
807,5.819801679888646,3973,105,2022,351.35773704892716,Drama
808,6.075988568927723,22920,97,2003,92.56267546479717,Action
809,6.863024097054419,46003,89,2003,238.71111627844618,Drama
810,1.904441265365791,88569,147,2009,257.5081091413773,Comedy
811,3.216899891027065,99215,86,2005,335.8918745314608,Horror
812,6.774458116643132,37904,110,2023,415.4637158706199,Drama
813,4.294644576224149,68107,163,2010,383.57278093807906,Action
814,6.951515199618049,41707,115,2025,446.06979037601803,Horror
815,1.1063553545228384,8641,168,2011,28.6366517903065,Horror
816,2.3988162630401586,18615,102,2022,388.1798106053006,Sci-Fi
817,3.8927217215536727,82315,175,2006,121.03724513429508,Action
818,7.727785147619015,31455,165,2007,441.94678737424306,Drama
819,2.1860688302974736,89148,156,2025,459.2152284471523,Comedy
820,7.13345834308685,64998,111,2005,16.721253069311647,Comedy
821,2.2256292460699862,31827,115,2020,448.90964378267967,Action
822,7.787858673544104,23246,151,2011,44.66792801161409,Action
823,8.098609444122374,34424,81,2016,431.3841028928895,Sci-Fi
824,7.6634053947992244,27913,145,2008,185.4604602442869,Sci-Fi
825,9.701482793799892,21288,93,2008,20.284761193043003,Action
826,3.0413650374373473,67824,106,2014,223.50280877026853,Drama
827,9.421987054626921,83277,162,2001,73.5769652261046,Action
828,8.885898174718166,90850,105,2017,437.17736854315433,Action
829,6.190916849258433,37380,170,2007,81.94862410198793,Comedy
830,2.00700696394539,78966,150,2016,73.24796343586054,Action
831,9.799233448114839,17782,134,2004,422.88248181844205,Sci-Fi
832,1.5691602792412649,5141,176,2024,317.485645715536,Horror
833,8.160760897853823,95283,83,2010,172.4219843081246,Action
834,5.630009563432546,56256,107,2018,492.6894566461615,Comedy
835,2.4134952873044355,31109,100,2025,136.9770172441921,Sci-Fi
836,4.389441360395072,32560,116,2011,453.5566980712487,Sci-Fi
837,6.149226545084952,52042,141,2014,186.53816572799337,Drama
838,1.1866939477527347,36689,110,2009,402.03712550093996,Sci-Fi
839,8.326261726496583,50278,175,2011,167.80315838472183,Drama
840,6.07961585302885,21193,99,2012,253.87071881745578,Action
841,7.123134612836988,81532,155,2019,374.87780040653263,Comedy
842,1.1565170622341356,31514,175,2022,195.1777482795192,Drama
843,2.8168287713122835,36453,150,2022,336.5427992750451,Drama
844,5.161675657979849,59055,97,2017,273.6417031695603,Horror
845,4.839879434450395,31040,131,2011,294.72050529572095,Action
846,7.977592547130595,50458,175,2008,403.35576699313657,Comedy
847,6.754099426091309,78040,113,2009,311.86422249066965,Sci-Fi
848,8.208264360513278,215,154,2024,296.52860545539295,Action
849,6.255406055446564,31580,146,2002,347.5177314615031,Comedy
850,9.787066949844682,47625,102,2007,497.42952283591904,Action
851,8.614702487685738,77779,114,2006,487.46894124728055,Horror
852,6.70261297490169,19526,85,2025,28.887352514673008,Comedy
853,9.426590103516107,60090,101,2003,250.72617648752777,Comedy
854,5.942782367952215,41657,101,2006,95.4511269808807,Action
855,1.9614935099021258,57231,106,2004,7.953297581697063,Comedy
856,8.03063093186243,51481,81,2018,330.2344776056074,Sci-Fi
857,7.3103320735455615,72307,130,2002,388.4608201589034,Sci-Fi
858,9.616353435594945,14209,145,2019,281.9490427679682,Horror
859,4.901407997071327,39337,155,2001,209.3613595503727,Comedy
860,4.077473636938573,64725,86,2008,198.12726511490322,Drama
861,1.2340330746978219,89804,104,2002,140.23069771342455,Horror
862,8.550278041461445,8064,154,2003,142.85856393105124,Drama
863,5.811940536567339,51264,159,2006,234.4498209433564,Sci-Fi
864,8.520321880123182,82307,95,2021,261.8815204221059,Drama
865,2.12111603383733,16439,134,2004,494.2076303543985,Comedy
866,7.309124276200238,23521,104,2022,77.32892057745813,Action
867,7.369866312131409,98132,147,2003,488.1360532843456,Horror
868,4.156668564225988,19435,162,2016,124.62673546959881,Horror
869,6.3815390903184745,66227,170,2024,129.6941904502259,Comedy
870,4.031384737675686,20666,159,2014,402.3795253114483,Horror
871,6.540919164209932,21691,115,2011,353.810552976155,Sci-Fi
872,8.566354898641347,44846,114,2022,314.9635228836434,Horror
873,9.317114753335066,88672,107,2017,305.9187636167206,Horror
874,5.581024950358843,94640,169,2018,473.6248801513665,Action
875,5.07264784857832,22309,144,2004,222.41357728539126,Horror
876,9.146387619042352,8712,151,2023,135.7167242382256,Horror
877,9.341802427519355,16509,104,2020,220.68576862989923,Action
878,8.05073335045569,18335,141,2000,473.6562357403852,Drama
879,4.108169335355666,16120,137,2015,194.4723054475963,Horror
880,1.0183148107248456,6121,127,2011,56.12987006374462,Drama
881,7.1169149247993575,43242,131,2025,158.94853546328463,Horror
882,8.059421210616557,95109,146,2022,430.3531460945773,Horror
883,6.925916609883556,33544,117,2008,116.7675412722911,Drama
884,8.97964053937114,42308,154,2014,37.15131093705034,Comedy
885,5.151553964978472,19106,91,2002,163.74176080533954,Drama
886,1.6782454014898522,97071,124,2024,318.7422049749279,Sci-Fi
887,3.274882366557832,31794,166,2010,307.51715398634093,Sci-Fi
888,6.327161338732593,15487,123,2008,326.91913643430365,Drama
889,6.229051886515274,73969,103,2020,2.238999042722877,Action
890,4.9833275939473785,64927,98,2007,140.89631410966498,Comedy
891,5.601458544071528,83074,140,2023,135.08047121191944,Action
892,9.169638575655906,91087,116,2011,278.7949810033152,Drama
893,2.9645343329598313,2289,86,2006,337.8482388778496,Drama
894,1.3842837465239306,57308,157,2020,226.5107125684084,Sci-Fi
895,3.838960202915031,89303,91,2016,96.20255668889402,Sci-Fi
896,9.931223191807923,58482,84,2023,332.611851090394,Comedy
897,9.978563137272848,4385,121,2003,99.93086534466902,Sci-Fi
898,5.165810947842957,9452,159,2017,376.93622738140067,Horror
899,2.0086856651922638,86540,116,2001,189.2629605215699,Sci-Fi
900,6.4091302435972075,11689,178,2024,12.792311761517146,Horror
