user_id,movie_id,rating
186,180,2
186,839,1
187,367,2
187,129,4
187,315,2
187,686,3
187,292,3
187,337,1
188,654,2
188,12,5
188,403,3
188,753,3
188,152,1
188,709,2
188,858,3
188,23,5
188,839,1
188,113,3
188,539,1
188,596,1
188,520,1
188,392,4
188,847,3
188,538,3
188,685,5
188,831,3
188,637,3
189,739,4
189,683,3
189,235,4
189,455,3
189,301,2
189,940,3
189,841,2
189,136,4
189,393,2
189,556,2
189,77,3
189,677,1
189,75,3
189,423,3
189,80,3
189,870,1
190,747,5
190,623,2
190,613,1
190,64,1
190,533,5
190,988,1
190,889,1
190,934,2
190,203,2
190,265,2
190,741,4
190,346,1
190,390,3
190,506,4
190,299,3
190,779,1
190,968,1
191,118,3
191,720,2
191,938,4
191,41,1
191,835,2
191,67,4
191,627,2
191,400,4
191,881,3
191,789,2
191,517,4
191,198,1
191,319,5
191,228,2
191,942,4
191,91,4
192,625,2
192,742,3
192,514,2
192,552,2
192,996,2
192,984,1
192,72,2
192,962,5
192,255,2
192,19,1
193,897,5
193,75,2
193,94,3
193,564,1
193,403,1
193,121,5
193,52,2
193,210,3
193,282,5
193,35,4
193,115,4
193,442,3
193,177,2
193,20,1
194,502,1
194,91,1
194,995,4
194,846,4
194,645,5
194,856,2
194,635,4
194,647,4
194,765,3
194,840,4
194,835,5
194,789,1
194,668,1
195,132,5
195,518,3
195,882,5
195,738,2
195,141,4
195,929,5
195,410,5
195,514,5
196,49,2
196,744,5
196,588,4
196,506,4
196,916,2
196,245,1
197,707,2
197,321,3
197,581,1
197,543,4
197,458,1
197,515,2
197,191,1
197,116,5
197,881,3
197,857,4
197,529,3
197,168,3
198,559,4
198,137,4
198,902,2
198,670,3
198,235,5
198,293,3
198,86,1
198,369,4
198,128,2
198,628,1
198,341,4
199,984,5
199,632,2
199,509,4
199,805,4
199,356,4
199,349,5
199,254,5
199,817,2
199,37,5
199,487,2
199,792,5
199,841,4
199,752,1
199,311,5
199,791,3
199,331,1
199,411,1
199,524,1
199,732,3
200,3,2
200,967,1
200,900,1
200,443,5
200,787,2
200,153,3
200,689,1
200,441,2
200,63,4
200,17,1
200,212,4
200,451,5
200,168,2
200,479,4
200,750,3
200,36,1
200,340,4
201,882,5
201,911,1
201,448,4
201,287,1
201,573,5
201,603,1
201,649,2
201,145,5
201,269,1
201,343,2
201,531,2
201,772,5
201,712,5
201,401,5
201,592,4
201,479,2
202,12,3
202,637,2
202,189,2
202,273,2
202,127,3
202,143,3
202,254,4
202,817,1
202,55,4
202,720,1
202,228,3
202,301,4
203,157,1
203,255,2
203,702,1
203,48,2
203,877,5
203,727,3
203,295,2
203,451,2
203,648,3
203,774,1
203,719,2
203,120,4
203,919,4
203,369,1
203,649,1
203,169,3
203,476,4
204,949,2
204,100,3
204,854,2
204,577,4
204,42,5
205,364,3
205,889,4
205,694,5
205,603,2
205,558,4
205,318,4
205,594,4
205,453,4
206,813,5
206,886,1
206,474,2
206,724,2
206,396,5
206,271,1
206,613,4
206,551,5
206,42,2
206,995,3
206,860,1
206,213,2
206,983,5
206,942,3
207,29,2
207,889,5
207,261,5
207,929,2
207,13,2
207,696,4
207,775,2
207,472,4
207,741,5
207,152,4
207,920,2
207,296,3
207,943,1
207,113,1
208,910,3
208,17,5
208,416,2
208,819,5
208,623,4
208,121,1
208,53,2
208,451,1
208,686,2
208,933,2
209,536,3
209,573,3
209,883,4
209,310,2
209,971,1
209,799,4
209,68,1
209,443,4
209,509,3
209,963,2
209,227,1
209,478,4
209,839,2
209,334,4
209,28,2
209,700,5
209,645,3
210,411,4
210,7,1
210,915,4
210,1,2
210,969,3
210,987,4
210,225,5
210,119,4
210,392,4
210,139,5
210,324,2
210,914,4
210,367,4
210,659,5
210,110,2
211,925,2
211,64,1
211,827,1
211,905,5
211,506,2
212,229,2
212,18,5
212,577,3
212,730,4
212,8,4
212,401,5
213,72,2
213,141,3
213,389,5
213,361,5
213,660,3
213,659,2
213,707,4
213,45,3
213,875,1
213,580,2
213,7,2
213,353,5
213,189,4
214,203,5
214,196,5
214,45,1
214,107,3
214,624,1
214,529,5
214,437,3
214,172,5
214,212,1
214,346,3
214,131,4
214,790,5
214,464,1
214,326,5
214,53,1
214,106,1
215,918,3
215,962,1
215,422,2
215,898,2
215,721,3
215,878,4
215,344,1
215,644,3
216,893,1
216,251,5
216,12,5
216,515,1
216,940,1
216,213,4
216,45,4
216,162,1
216,758,3
216,388,3
216,286,5
216,690,3
216,745,4
216,756,3
216,211,4
216,111,2
216,544,5
216,642,3
217,676,2
217,570,2
217,764,2
217,967,3
217,519,1
217,335,2
217,851,1
217,297,5
217,980,1
217,338,1
217,771,3
217,255,1
217,382,3
217,272,3
217,121,5
217,989,2
217,902,3
218,307,5
218,121,3
218,979,4
218,73,5
218,333,4
218,326,5
218,548,2
218,459,2
218,113,5
218,12,5
218,305,1
218,498,3
218,472,3
218,209,4
218,458,1
218,685,4
218,114,4
218,516,2
219,715,3
219,759,5
219,506,5
219,99,4
219,130,2
219,548,3
219,316,4
219,172,1
219,18,4
219,847,2
219,462,2
219,688,1
219,566,1
220,702,5
220,374,3
220,686,1
220,848,3
220,208,3
220,699,5
220,168,5
220,604,3
220,959,4
221,409,4
221,554,2
221,860,5
221,258,2
221,658,4
221,973,5
221,963,2
221,115,4
221,812,2
221,601,5
221,381,4
221,261,2
221,470,5
221,190,5
221,209,1
221,899,1
222,607,5
222,448,1
222,537,1
222,272,5
222,787,4
222,276,5
222,148,4
222,275,1
222,852,4
222,875,5
222,939,5
222,242,3
222,369,1
222,76,4
222,832,5
222,100,2
222,774,4
222,612,5
222,652,4
223,247,3
223,197,4
223,251,1
223,552,1
223,476,3
223,1000,4
223,584,1
223,728,3
223,758,1
223,248,1
223,314,1
223,931,5
223,374,4
223,305,4
223,7,3
223,480,4
223,5,1
223,537,2
223,558,4
223,819,5
224,290,3
224,938,3
224,738,5
224,578,1
224,304,4
224,415,2
224,112,5
224,962,3
224,461,3
224,470,4
225,148,3
225,203,1
225,725,4
225,260,3
225,325,1
225,650,4
225,634,4
225,97,3
225,22,4
225,425,5
226,872,5
226,755,4
226,101,3
226,1000,3
226,29,4
226,356,2
226,154,3
226,259,3
226,120,2
226,660,3
226,377,1
226,297,4
226,45,4
226,205,4
226,226,2
226,116,5
226,840,2
226,442,2
227,279,5
227,941,1
227,659,1
227,965,5
227,711,1
227,947,4
227,192,4
228,188,1
228,52,2
228,246,2
228,395,1
228,499,4
229,249,5
229,688,5
229,520,3
229,419,4
229,876,4
229,424,3
230,925,2
230,98,1
230,517,3
230,820,3
230,234,3
230,748,2
230,989,5
230,614,4
230,851,2
230,2,4
230,52,4
230,6,3
230,689,3
230,140,1
230,536,4
230,611,5
231,684,2
231,303,1
231,680,5
231,199,5
231,329,2
231,39,1
231,608,2
231,491,2
231,322,5
231,38,5
231,334,5
232,523,3
232,122,4
232,522,5
232,711,5
232,230,4
232,958,5
232,92,4
232,497,4
232,947,1
233,433,2
233,761,2
233,310,2
233,161,1
233,558,4
233,889,4
233,379,5
233,536,4
233,705,3
233,219,5
234,567,4
234,421,3
234,216,4
234,59,5
234,575,5
234,933,4
234,269,4
234,294,1
234,986,4
234,85,4
234,819,5
234,920,2
234,710,2
234,337,4
235,309,5
235,632,1
235,342,4
235,32,2
235,914,2
235,895,2
235,608,3
235,721,1
235,67,5
235,786,5
235,834,1
235,546,2
235,268,5
235,515,1
235,990,5
236,811,3
236,879,5
236,882,2
236,968,1
236,531,2
236,319,4
236,983,1
236,180,3
236,970,5
237,23,2
237,722,3
237,797,2
237,90,3
237,652,1
237,659,5
237,714,1
237,47,2
237,405,2
237,68,3
237,479,3
237,702,4
237,89,3
237,891,2
237,493,4
237,456,1
237,958,1
238,778,1
238,44,4
238,344,5
238,373,5
238,290,2
238,400,4
239,666,5
239,569,4
239,674,1
239,739,2
239,723,2
239,109,1
239,131,1
240,26,5
240,521,2
240,108,1
240,918,1
240,126,5
240,864,5
240,477,5
240,410,4
241,801,4
241,450,3
241,178,1
241,968,5
241,540,1
241,977,4
241,715,4
241,453,5
241,988,4
241,713,1
241,240,4
241,330,3
241,200,1
241,819,1
242,240,1
242,748,5
242,473,1
242,156,3
242,553,5
242,481,2
242,651,5
242,491,5
242,614,2
242,759,1
242,756,1
242,108,1
242,589,3
242,588,2
243,32,4
243,149,5
243,853,2
243,894,3
243,617,2
243,977,1
243,392,3
243,743,1
243,984,5
243,96,1
243,33,1
243,93,2
243,473,3
243,875,5
243,985,1
243,669,5
243,807,5
244,346,4
244,858,5
244,330,3
244,88,1
244,235,3
244,701,4
244,787,4
244,931,3
244,63,4
244,211,3
244,639,2
244,240,3
244,369,1
244,2,3
245,559,3
245,680,5
245,809,1
245,426,1
245,206,3
245,955,1
245,134,2
245,20,5
245,520,3
245,488,4
245,345,2
245,940,3
245,126,2
245,836,4
245,761,5
245,933,1
245,316,4
245,33,1
245,234,2
245,982,1
246,882,3
246,557,3
246,125,4
246,613,3
246,29,4
246,455,4
246,519,3
246,842,2
246,60,2
246,49,5
246,645,4
246,860,5
246,160,2
246,130,3
246,576,5
247,626,2
247,725,4
247,642,4
247,679,1
247,478,4
248,24,1
248,805,4
248,952,2
248,965,4
248,629,4
248,402,3
248,143,1
248,148,1
248,224,4
248,313,2
249,206,1
249,683,4
249,293,2
249,573,5
249,140,3
249,906,4
249,790,4
249,68,1
250,754,5
250,470,2
250,879,4
250,692,4
250,264,1
250,462,4
250,919,5
250,666,4
250,937,4
250,75,3
250,821,3
250,298,2
251,781,2
251,758,2
251,508,5
251,872,5
251,955,4
251,268,5
251,744,3
251,792,4
251,97,2
251,458,5
251,509,5
251,720,2
252,203,2
252,432,1
252,401,4
252,959,4
252,570,1
252,176,1
252,456,5
252,270,5
252,505,4
252,637,2
252,490,4
252,515,5
252,694,3
252,724,3
252,80,1
252,30,1
252,442,1
252,801,1
252,872,5
253,574,3
253,662,3
253,144,3
253,303,5
253,420,2
253,362,1
253,82,2
253,48,5
253,396,4
253,325,1
254,714,5
254,545,1
254,240,4
254,532,4
254,356,4
254,27,5
254,186,1
254,664,3
254,766,5
254,111,5
254,443,3
254,462,4
254,677,3
254,181,5
255,658,2
255,661,1
255,597,3
255,770,4
255,730,1
255,598,2
255,928,2
255,751,1
255,561,1
255,692,5
255,445,1
255,541,1
256,689,2
256,435,5
256,83,1
256,185,1
256,397,1
256,463,4
256,431,1
256,182,2
256,492,3
256,208,3
256,968,3
256,136,5
257,104,5
257,897,1
257,651,1
257,544,1
257,260,1
257,654,2
257,421,1
257,599,3
257,21,1
257,925,5
257,960,5
257,955,5
257,304,1
257,804,2
258,411,4
258,953,3
258,142,2
258,914,5
258,89,2
258,562,3
258,274,4
258,285,3
258,981,4
258,257,3
258,313,5
258,311,3
258,648,4
258,779,1
258,56,3
258,167,3
259,330,5
259,798,2
259,425,5
259,622,3
259,67,2
259,360,4
259,82,3
259,625,3
259,165,5
260,451,3
260,490,1
260,407,2
260,269,3
260,574,3
260,21,3
260,208,2
260,175,1
260,188,5
260,394,1
260,236,5
260,839,3
260,78,3
260,946,1
260,671,2
261,317,3
261,156,2
261,847,5
261,935,3
261,43,3
261,778,4
261,501,4
261,565,3
261,917,3
261,868,5
261,312,5
261,786,5
262,820,4
262,509,4
262,872,1
262,244,5
262,474,5
262,58,5
262,199,1
262,946,4
262,441,3
262,389,1
262,573,5
263,553,4
263,803,1
263,57,3
263,688,5
263,461,4
263,447,4
263,200,3
263,821,2
263,33,3
264,832,2
264,337,2
264,71,2
264,425,4
264,580,2
264,984,4
264,876,4
264,147,1
264,899,1
264,465,4
265,623,4
265,229,3
265,653,1
265,996,5
265,265,5
265,892,3
265,772,1
265,849,3
266,670,3
266,138,5
266,544,3
266,582,2
266,26,4
266,633,1
266,273,3
266,955,5
266,442,2
266,365,5
266,831,1
266,241,2
266,185,1
267,952,5
267,172,3
267,917,5
267,957,2
267,12,1
267,105,3
268,961,1
268,944,1
268,355,1
268,587,4
268,205,4
268,727,1
268,762,3
268,682,4
268,936,2
268,877,4
268,845,1
269,79,5
269,460,3
269,381,4
269,541,3
269,575,3
269,65,5
269,285,1
269,785,5
269,202,2
269,144,2
269,876,2
270,804,4
270,156,5
270,306,5
270,698,2
270,858,2
270,15,3
270,554,1
270,594,2
270,750,5
270,122,3
270,349,2
271,7,1
271,952,1
271,380,2
271,247,5
271,671,3
271,683,1
271,162,5
271,69,1
271,196,3
271,524,4
271,781,4
271,764,4
271,41,3
271,681,3
271,528,4
271,359,3
271,107,4
271,302,4
272,48,3
272,828,5
272,11,5
272,88,1
272,750,3
272,486,3
272,434,2
272,307,3
272,70,5
272,416,2
272,593,3
272,286,1
272,978,1
272,697,3
273,523,2
273,895,2
273,134,1
273,163,4
273,417,4
274,729,1
274,75,1
274,783,4
274,3,3
274,948,3
274,677,4
274,923,5
274,11,4
274,718,1
274,123,3
274,80,4
274,432,5
274,471,2
274,807,3
274,102,5
274,936,3
275,661,3
275,208,2
275,965,3
275,896,5
275,534,3
275,206,4
275,254,5
275,457,4
275,615,2
275,364,3
276,689,4
276,356,2
276,907,5
276,420,2
276,319,2
276,656,1
276,322,2
277,654,2
277,50,2
277,162,2
277,285,2
277,858,1
277,441,4
277,733,2
277,158,2
278,371,4
278,461,5
278,244,3
278,717,1
278,186,3
278,285,3
278,603,5
278,407,4
278,630,5
278,774,5
278,157,2
278,645,2
278,30,1
278,472,4
278,84,3
278,365,1
278,636,1
278,61,3
278,946,3
278,596,4
279,866,2
279,12,5
279,779,2
279,758,5
279,780,1
279,35,3
279,46,1
279,592,4
279,849,4
279,676,4
279,433,1
279,972,3
279,119,1
279,253,3
279,801,4
279,687,3
279,36,4
279,112,1
279,213,5
279,153,1
280,480,3
280,950,1
280,280,4
280,673,4
280,665,3
280,980,1
280,530,2
280,741,3
280,29,3
281,131,1
281,946,1
281,441,2
281,192,3
281,236,1
281,401,1
281,545,4
281,627,2
281,95,1
281,488,4
281,671,3
281,598,4
281,249,5
281,985,3
281,292,3
281,669,5
281,477,5
282,743,1
282,559,1
282,850,4
282,503,1
282,143,3
282,2,3
283,713,4
283,558,4
283,277,3
283,868,5
283,125,2
283,375,4
283,825,2
283,226,4
283,695,2
283,33,2
284,693,1
284,511,5
284,838,3
284,431,3
284,751,4
284,813,1
284,604,4
284,868,2
284,81,3
284,640,1
284,92,4
284,746,3
284,539,5
284,197,1
284,994,3
285,956,2
285,487,2
285,779,4
285,766,3
285,408,2
285,631,5
285,159,5
285,989,2
285,851,5
285,197,5
286,925,1
286,489,4
286,348,5
286,695,1
286,863,4
286,507,1
286,733,5
287,726,3
287,180,5
287,178,1
287,708,5
287,455,3
287,710,4
287,960,4
287,197,1
287,173,1
287,539,3
287,544,2
287,227,3
288,669,2
288,702,4
288,658,2
288,291,5
288,81,1
288,646,1
288,810,5
288,599,4
288,782,5
288,64,4
288,216,4
288,152,3
288,320,5
288,478,1
288,379,2
288,6,1
288,863,1
288,139,2
288,29,4
288,671,2
289,931,5
289,611,3
289,937,3
289,392,4
289,903,3
289,981,2
290,49,1
290,295,1
290,359,4
290,894,1
290,967,3
290,343,3
290,686,4
290,416,1
290,377,4
290,592,3
290,650,1
290,826,5
290,461,3
290,212,2
290,263,5
290,966,1
290,911,2
290,556,3
290,28,1
290,12,4
291,10,5
291,809,1
291,929,1
291,908,3
291,745,5
291,583,3
291,636,2
291,559,2
292,123,1
292,919,3
292,20,4
292,578,4
292,425,5
292,748,3
292,289,5
292,787,3
292,621,1
292,160,3
292,764,2
292,959,2
292,923,1
292,435,1
292,361,1
292,413,2
292,945,3
292,521,1
292,214,4
292,819,1
293,684,3
293,589,1
293,535,5
293,227,4
293,410,4
293,131,1
293,415,3
293,641,4
293,293,5
293,190,4
294,974,4
294,139,5
294,194,1
294,897,5
294,653,4
294,65,3
294,742,5
294,488,4
294,745,1
294,99,4
294,236,4
294,861,3
294,607,5
294,699,5
294,66,5
294,384,2
294,580,3
294,565,3
294,128,4
294,798,1
295,349,5
295,827,4
295,251,2
295,468,2
295,404,5
295,137,1
295,587,4
295,927,1
295,332,2
295,326,5
295,483,5
295,985,1
295,625,2
295,508,4
295,976,2
296,246,4
296,253,5
296,206,3
296,530,1
296,305,5
296,487,1
296,758,3
296,950,3
296,30,1
296,358,3
296,658,2
296,899,4
296,433,5
296,731,5
297,896,3
297,847,4
297,90,2
297,187,5
297,721,2
297,691,4
297,733,1
297,294,1
298,307,3
298,778,2
298,403,3
298,126,3
298,987,4
298,663,2
298,121,1
298,838,2
298,815,2
298,865,5
298,328,3
298,760,5
298,836,5
298,810,4
299,954,2
299,248,4
299,81,5
299,132,5
299,953,5
299,728,5
299,896,2
299,437,2
299,50,1
299,986,5
299,886,4
299,700,3
299,404,5
299,591,2
299,17,4
299,754,1
299,857,1
300,773,1
300,172,5
300,333,2
300,761,4
300,987,2
300,686,4
300,381,5
300,559,5
301,289,5
301,673,1
301,785,5
301,684,2
301,456,2
301,439,5
301,245,5
301,773,2
301,92,4
301,217,5
301,841,2
301,708,2
301,973,1
301,235,1
301,295,1
301,78,1
301,680,1
301,193,1
302,571,4
302,291,4
302,144,3
302,564,4
302,617,1
302,573,4
302,307,3
302,951,4
302,552,5
302,415,4
302,448,3
302,496,1
302,851,3
302,785,2
302,484,3
303,115,4
303,700,1
303,450,4
303,990,1
303,786,5
303,369,2
304,480,3
304,329,2
304,894,2
304,314,2
304,360,5
304,876,5
304,707,4
304,323,1
304,469,4
304,419,5
304,609,2
304,126,4
304,779,3
304,995,1
305,743,1
305,135,1
305,377,4
305,514,3
305,808,5
305,457,1
305,759,4
305,97,1
305,391,4
305,982,3
305,105,2
306,549,4
306,178,5
306,171,2
306,120,3
306,346,3
306,710,3
306,522,5
306,926,2
306,866,3
306,624,1
306,931,2
306,793,5
306,348,1
306,720,2
306,400,5
306,854,2
306,529,3
306,952,4
306,992,5
306,406,5
307,84,1
307,222,4
307,282,3
307,416,4
307,87,5
307,249,5
307,534,1
307,961,5
307,823,3
307,270,4
307,613,4
307,170,3
307,695,1
307,2,2
307,167,2
307,210,3
307,802,4
307,737,2
307,998,4
308,331,2
308,43,2
308,133,3
308,417,4
308,288,4
308,300,2
308,296,5
308,490,2
309,470,1
309,296,2
309,204,5
309,907,1
309,207,1
309,938,1
309,219,5
309,888,3
309,951,4
309,694,1
309,647,3
309,816,2
309,333,5
309,838,3
309,781,5
309,743,2
309,936,2
309,302,3
310,411,3
310,649,4
310,618,2
310,85,4
310,461,2
311,436,5
311,856,3
311,925,5
311,988,1
311,745,3
312,521,1
312,491,4
312,334,4
312,424,4
312,895,1
312,113,2
312,657,5
312,98,3
312,17,2
312,417,4
312,489,5
312,14,1
312,667,2
312,774,1
313,457,5
313,87,1
313,640,4
313,969,3
313,524,1
313,35,3
313,499,1
313,409,2
313,392,4
313,23,2
313,498,4
313,365,5
313,44,1
313,774,3
313,348,3
313,217,2
314,691,1
314,706,3
314,759,3
314,375,2
314,692,5
314,491,1
314,410,4
314,663,4
314,484,4
314,711,2
314,97,2
314,179,5
315,686,2
315,88,1
315,19,1
315,360,4
315,407,2
315,660,3
315,562,1
315,91,4
315,553,1
315,324,2
315,939,1
315,752,5
315,993,2
316,824,2
316,42,4
316,962,3
316,203,3
316,897,2
316,492,4
316,95,4
316,806,1
316,617,3
316,327,5
316,477,5
316,114,5
316,993,5
316,915,2
317,48,5
317,805,1
317,27,1
317,281,5
317,105,3
317,358,2
317,249,3
317,447,2
317,99,4
317,417,4
318,619,1
318,808,5
318,842,4
318,163,3
318,372,5
318,576,1
318,145,4
318,190,1
318,678,4
318,524,4
318,824,2
318,129,5
318,706,1
318,691,2
318,704,4
318,989,1
319,124,4
319,578,3
319,783,3
319,171,4
319,84,1
319,399,3
319,147,1
319,416,1
320,274,3
320,633,3
320,289,2
320,735,2
320,590,1
320,263,3
320,524,2
320,212,3
320,465,3
320,534,2
320,477,5
320,438,2
320,340,3
320,157,3
321,630,1
321,608,2
321,390,5
321,863,3
321,664,4
321,723,5
321,832,2
321,515,4
321,793,5
321,414,5
322,568,3
322,977,5
322,313,2
322,368,5
322,476,2
322,828,3
323,864,5
323,592,2
323,358,5
323,989,5
323,84,4
323,363,4
323,193,5
323,230,4
323,4,3
323,495,2
323,286,5
323,539,4
323,762,4
323,806,1
323,823,4
323,310,4
324,229,4
324,956,3
324,873,5
324,259,4
324,729,2
324,674,1
324,154,3
325,670,1
325,915,3
325,311,1
325,115,1
325,794,1
325,150,3
325,149,5
325,299,4
325,136,2
325,194,5
325,176,5
325,223,5
325,104,2
325,59,4
325,113,4
325,522,1
325,680,4
326,186,5
326,506,4
326,110,2
326,462,1
326,327,4
326,533,5
326,98,2
326,128,1
327,731,5
327,49,5
327,755,3
327,103,4
327,979,1
327,97,5
327,659,1
327,261,4
327,235,3
327,236,4
327,397,1
327,597,4
327,28,4
328,648,4
328,817,5
328,298,2
328,220,5
328,114,3
328,415,1
328,777,5
328,86,5
328,914,2
329,546,2
329,682,3
329,838,4
329,65,2
329,398,5
329,14,5
329,196,2
329,177,4
330,892,1
330,192,4
330,135,5
330,318,2
330,824,4
330,505,4
330,469,3
330,925,1
330,966,2
330,718,2
330,443,4
330,591,2
330,799,4
331,763,1
331,906,4
331,463,5
331,643,1
331,537,4
331,593,2
331,186,5
331,756,1
331,871,4
331,402,5
331,109,2
331,843,5
331,230,1
331,283,1
331,437,1
331,175,4
331,837,3
331,265,3
332,611,1
332,193,1
332,557,2
332,700,3
332,499,5
332,935,2
332,48,1
332,569,2
332,17,2
332,172,3
332,847,4
332,870,3
333,904,5
333,263,3
333,339,3
333,697,1
333,118,5
333,762,2
333,218,5
333,848,4
333,324,3
333,531,4
333,771,4
333,1,2
333,608,2
333,353,1
333,404,2
333,618,4
334,819,5
334,195,5
334,820,3
334,402,1
334,856,3
334,118,3
334,878,3
334,753,1
334,584,2
334,288,5
334,363,3
334,108,5
334,750,1
334,136,3
335,385,5
335,674,3
335,242,3
335,687,3
335,121,3
335,28,2
335,279,2
335,210,4
336,781,4
336,908,4
336,621,1
336,291,3
336,798,5
336,475,3
336,34,2
336,249,3
336,690,4
336,740,1
336,71,4
336,548,5
336,636,1
336,46,3
336,739,2
336,375,2
336,787,3
336,447,4
336,643,3
336,98,1
337,682,4
337,887,3
337,910,5
337,906,4
337,925,1
337,890,2
337,25,5
337,111,3
337,512,1
337,723,4
337,899,4
337,984,3
337,840,3
337,237,5
337,209,5
338,208,3
338,972,3
338,530,5
338,186,5
338,719,1
338,180,2
338,791,5
338,741,5
338,883,5
338,419,3
338,254,1
338,523,3
339,895,3
339,594,5
339,57,5
339,990,4
339,637,2
339,962,5
339,760,4
340,700,5
340,645,2
340,366,2
340,448,3
340,235,1
340,539,3
340,417,3
340,81,2
340,311,2
340,785,4
340,619,4
340,844,2
340,193,4
340,371,2
340,298,3
340,967,2
340,781,4
340,267,2
340,894,3
341,622,3
341,204,5
341,807,1
341,156,5
341,941,1
341,313,1
341,651,4
342,814,5
342,765,5
342,449,2
342,664,2
342,843,2
342,881,5
342,898,1
342,680,1
342,520,1
342,577,2
342,279,3
342,326,3
342,648,2
342,488,2
342,722,4
342,636,1
342,178,2
342,336,3
343,564,3
343,924,3
343,811,1
343,606,2
343,448,5
344,449,1
344,290,1
344,723,4
344,176,2
344,920,5
345,525,5
345,548,4
345,358,2
345,645,3
345,208,1
345,694,1
345,417,1
346,631,4
346,501,2
346,435,2
346,985,1
346,778,1
346,98,2
346,205,3
346,899,5
346,799,4
346,766,4
346,759,4
346,474,3
346,878,1
346,770,3
346,864,4
346,349,5
346,643,5
347,797,4
347,745,1
347,979,3
347,932,4
347,798,3
347,218,1
348,684,2
348,793,5
348,68,3
348,752,4
348,616,4
348,376,4
348,999,1
348,906,5
348,491,4
348,173,1
348,623,2
348,468,3
348,217,3
348,416,3
348,331,5
349,628,3
349,902,3
349,648,2
349,373,1
349,244,3
349,138,5
350,963,5
350,298,2
350,806,2
350,126,1
350,511,3
350,543,5
350,802,2
350,884,2
350,793,1
350,274,2
350,9,3
350,555,5
350,722,3
350,124,4
350,113,4
351,207,2
351,756,3
351,389,1
351,678,4
351,568,4
351,476,1
351,940,2
351,109,2
351,414,5
351,877,4
351,981,1
351,698,3
351,792,1
351,638,3
351,670,1
351,31,4
351,656,5
351,968,1
352,249,5
352,785,3
352,570,5
352,421,3
352,183,1
352,819,2
352,319,1
353,932,2
353,459,2
353,559,1
353,131,4
353,481,5
353,328,4
353,243,3
353,989,2
353,139,4
353,879,3
353,796,4
353,814,3
353,898,3
353,99,5
353,586,1
354,466,1
354,721,2
354,602,4
354,275,3
354,251,4
354,233,5
355,434,1
355,932,2
355,144,4
355,23,2
355,352,5
355,952,1
355,163,2
355,924,5
355,176,3
355,260,5
355,208,5
355,794,5
355,88,4
355,420,1
355,755,1
355,92,1
356,712,5
356,409,3
356,746,5
356,621,4
356,248,4
356,460,2
356,938,1
356,648,5
356,1,1
356,270,2
356,901,3
356,438,1
356,612,4
356,710,3
356,273,4
356,489,1
356,829,3
356,377,5
356,799,3
356,25,4
357,47,3
357,933,3
357,350,5
357,107,1
357,299,3
357,62,1
357,219,3
357,582,3
357,683,3
357,22,5
357,267,3
357,902,4
358,5,3
358,95,3
358,185,3
358,385,4
358,392,3
358,139,4
358,132,5
358,518,4
358,918,5
358,764,1
358,66,2
358,411,3
358,849,4
359,193,5
359,413,2
359,520,1
359,207,1
359,315,4
359,917,2
359,155,4
359,153,5
359,417,5
359,964,1
359,107,2
359,184,1
359,331,2
359,483,5
360,997,3
360,244,4
360,34,3
360,210,2
360,765,2
361,252,1
361,103,5
361,900,5
361,640,1
361,708,3
361,219,5
361,24,5
361,59,1
361,160,4
361,949,1
361,888,1
361,591,2
361,688,1
361,577,4
361,358,2
361,293,4
361,97,1
362,711,3
362,734,5
362,995,5
362,323,2
362,910,3
362,546,1
362,116,4
362,347,5
362,357,3
362,630,1
362,87,1
362,95,3
362,866,3
362,787,2
362,981,4
362,241,2
362,900,1
363,17,5
363,136,2
363,523,4
363,124,5
363,110,3
363,332,2
363,360,1
363,101,2
363,135,2
363,195,3
363,673,5
364,232,2
364,835,5
364,548,3
364,164,3
364,351,3
364,885,1
364,570,1
364,527,5
364,584,3
364,101,5
364,323,2
364,328,1
364,216,2
364,691,1
364,676,4
365,754,4
365,375,2
365,983,2
365,402,3
365,791,1
365,327,2
365,463,3
365,964,3
365,666,3
365,184,3
366,715,2
366,859,4
366,492,1
366,538,5
366,841,4
366,937,3
366,393,1
367,593,2
367,472,3
367,43,2
367,636,2
367,154,2
367,72,3
367,740,3
367,441,5
367,992,4
367,408,4
367,767,5
367,333,3
367,440,1
367,273,4
367,466,4
367,504,2
367,341,5
367,664,2
368,991,4
368,20,1
368,515,2
368,271,2
368,499,4
368,556,1
368,621,5
368,127,3
368,769,2
369,176,5
369,221,2
369,764,1
369,579,1
369,74,3
369,9,3
369,288,5
369,558,3
369,373,2
369,339,1
369,466,5
369,497,1
369,668,5
369,414,2
369,528,5
369,201,3
369,657,5
369,302,3
369,796,2
369,869,5
370,323,5
370,906,1
370,984,2
370,538,3
370,576,1
370,765,2
370,599,2
370,849,3
370,706,2
370,48,3
370,64,2
370,852,3
370,102,2
370,570,3
370,14,1
370,89,3
370,797,2
370,727,2
370,490,4
370,593,4
371,924,1
371,400,3
371,727,2
371,621,3
371,725,3
371,578,4
371,811,2
371,647,1
371,929,5
371,277,4
371,406,3
371,329,3
371,646,4
371,531,4
371,15,3
371,474,5
371,337,1
371,576,1
371,795,4
371,290,1
372,664,4
372,445,1
372,645,1
372,49,1
372,822,2
372,328,3
372,878,2
372,257,2
372,407,1
372,600,3
372,383,3
372,114,2
372,791,4
372,256,3
372,569,5
372,542,4
372,641,1
373,642,3
